,between centrality,degree centrality,close centrality,eigen centrality,strength,degree,date
Litecoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,231,17,2016-05-29
MazaCoin,0.0009337068160597573,0.8888888888888888,0.9,0.22928274260789336,59,16,2016-05-29
Monero,0.0,0.7777777777777777,0.8181818181818182,0.20382294509643026,36,14,2016-05-29
NEM,0.025245995834231125,1.0,1.0,0.2442549366081788,49,18,2016-05-29
Namecoin,0.025245995834231125,1.0,1.0,0.2442549366081788,155,18,2016-05-29
Nxt,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,63,17,2016-05-29
Peercoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,142,17,2016-05-29
PotCoin,0.0009337068160597573,0.8888888888888888,0.9,0.2292827426078933,37,16,2016-05-29
Primecoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,152,17,2016-05-29
Ripple,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,142,17,2016-05-29
Stellar,0.0,0.8333333333333333,0.8571428571428571,0.21767243189330485,31,15,2016-05-29
Titcoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,49,17,2016-05-29
Vertcoin,0.0,0.7777777777777777,0.8181818181818182,0.20382294509643026,54,14,2016-05-29
NuBits,0.0,0.2222222222222222,0.5625,0.0590161833854051,7,4,2016-05-29
Auroracoin,0.0005796530467583099,0.6060606060606061,0.7052341597796143,0.16869321349764316,89,20,2017-12-31
Bitcoin,0.05218006444104988,0.9090909090909092,0.912655971479501,0.21554819018504268,619,30,2017-12-31
Bitcoin Gold,0.004178301480537267,0.6363636363636364,0.7216349541930938,0.16788142688245453,54,21,2017-12-31
Dash,0.006369235959766849,0.7878787878787878,0.8165869218500797,0.20618201449243506,213,26,2017-12-31
Dogecoin,0.006369235959766849,0.7878787878787878,0.8165869218500797,0.20618201449243506,334,26,2017-12-31
Ethereum,0.08610412649011193,0.9696969696969696,0.9696969696969696,0.21944968277037288,338,32,2017-12-31
Gridcoin,0.013976601237586674,0.8484848484848485,0.8619528619528619,0.21358290615545045,84,28,2017-12-31
Litecoin,0.036807589693575136,0.8787878787878788,0.8865800865800866,0.21373074162955924,356,29,2017-12-31
MazaCoin,0.021040857538183737,0.7575757575757576,0.7956487956487956,0.1854182305238008,87,25,2017-12-31
Monero,0.0227518537628392,0.8787878787878788,0.8865800865800866,0.2156093062264196,221,29,2017-12-31
NEM,0.022720288106273537,0.8787878787878788,0.8865800865800866,0.2156654930561112,137,29,2017-12-31
Namecoin,0.008471864197659301,0.7575757575757576,0.7956487956487956,0.1964578817731518,214,25,2017-12-31
Nxt,0.012980612715431885,0.8181818181818182,0.8386568386568387,0.2067716459573332,141,27,2017-12-31
Peercoin,0.0012879013580445466,0.696969696969697,0.7568366592756837,0.1909866312252778,198,23,2017-12-31
PotCoin,0.001710257800621578,0.696969696969697,0.7568366592756837,0.19017163808812634,79,23,2017-12-31
Primecoin,0.006685153959244517,0.696969696969697,0.7568366592756837,0.1855126774482207,189,23,2017-12-31
Ripple,0.004853937594535329,0.7575757575757576,0.7956487956487956,0.20037911338017386,231,25,2017-12-31
Stellar,0.0012879013580445466,0.696969696969697,0.7568366592756837,0.1909866312252778,76,23,2017-12-31
Titcoin,0.001710257800621578,0.696969696969697,0.7568366592756837,0.19017163808812634,87,23,2017-12-31
Vertcoin,0.007681881564428005,0.7272727272727273,0.7757575757575759,0.1922548439857525,104,24,2017-12-31
Zcash,0.0033254110147756355,0.696969696969697,0.7568366592756837,0.18625103238424265,118,23,2017-12-31
Bitcoin Cash,0.003218796969896393,0.696969696969697,0.7568366592756837,0.1871274149524753,93,23,2017-12-31
Bitconnect,0.0014589514851177528,0.5454545454545454,0.6745718050065876,0.14780909359520594,29,18,2017-12-31
Decred,0.0086489898989899,0.42424242424242425,0.6206060606060606,0.1064003916940071,20,14,2017-12-31
Ethereum Classic,0.0036999567811997454,0.7272727272727273,0.7757575757575759,0.19445621007274366,129,24,2017-12-31
NuBits,0.002001933251933252,0.4545454545454546,0.6332714904143475,0.12031975133135163,29,15,2017-12-31
OmiseGO,0.0017504591368227732,0.21212121212121213,0.5443912812333864,0.0499453862429085,10,7,2017-12-31
Petro,0.0,0.18181818181818185,0.5350052246603971,0.051330746537140516,9,6,2017-12-31
Tether,0.001748020498020498,0.42424242424242425,0.6206060606060606,0.11118147950066147,20,14,2017-12-31
Verge,0.0,0.060606060606060615,0.5004887585532747,0.018395035742032072,2,2,2017-12-31
Waves platform,0.0009908139890725028,0.6060606060606061,0.7052341597796143,0.16789686750104524,34,20,2017-12-31
NEO,0.0,0.12121212121212123,0.5171717171717172,0.024929715284009342,4,4,2017-12-31
Filecoin,0.0,0.2727272727272727,0.5641873278236914,0.0712316984093628,10,9,2017-12-31
EOS,0.0,0.0,0.0,1.3573453034045142e-12,0,0,2017-12-31
Auroracoin,0.0,0.72,0.78125,0.18892497865494795,66,18,2017-08-20
Bitcoin,0.03645613781643193,0.96,0.9615384615384616,0.2260094044040876,520,24,2017-08-20
Dash,0.01090058226087638,0.92,0.925925925925926,0.2245472656752758,169,23,2017-08-20
Dogecoin,0.01090058226087638,0.92,0.925925925925926,0.2245472656752758,271,23,2017-08-20
Ethereum,0.11645613781643195,1.0,1.0,0.22652097304400845,236,25,2017-08-20
Gridcoin,0.005682189542483662,0.84,0.8620689655172413,0.21113070923545796,46,21,2017-08-20
Litecoin,0.005424391784685903,0.88,0.8928571428571429,0.2200513312545212,285,22,2017-08-20
MazaCoin,0.005682189542483662,0.84,0.8620689655172413,0.21113070923545796,77,21,2017-08-20
Monero,0.005424391784685903,0.88,0.8928571428571429,0.2200513312545212,129,22,2017-08-20
NEM,0.01090058226087638,0.92,0.925925925925926,0.2245472656752758,106,23,2017-08-20
Namecoin,0.01090058226087638,0.92,0.925925925925926,0.2245472656752758,177,23,2017-08-20
Nxt,0.008287639647933765,0.88,0.8928571428571429,0.21783421794934624,103,22,2017-08-20
Peercoin,0.003367004727298845,0.84,0.8620689655172413,0.2133382835285917,168,21,2017-08-20
PotCoin,0.001800976800976801,0.76,0.8064516129032258,0.19563802638087746,51,19,2017-08-20
Primecoin,0.003295132155426273,0.84,0.8620689655172413,0.2133478225406328,174,21,2017-08-20
Ripple,0.005424391784685903,0.88,0.8928571428571429,0.22005133125452112,199,22,2017-08-20
Stellar,0.0012377450980392158,0.8,0.8333333333333334,0.2066347748147033,60,20,2017-08-20
Titcoin,0.0,0.72,0.78125,0.18892497865494795,56,18,2017-08-20
Vertcoin,0.003295132155426273,0.84,0.8620689655172413,0.2133478225406328,86,21,2017-08-20
Bitcoin Cash,0.000950046685340803,0.56,0.6944444444444444,0.1446579986228945,30,14,2017-08-20
Bitconnect,0.0,0.12,0.5319148936170213,0.03150690889472934,4,3,2017-08-20
Ethereum Classic,0.021636141636141637,0.8,0.8333333333333334,0.19490016931019571,80,20,2017-08-20
NuBits,0.0,0.36,0.6097560975609756,0.09688187134228986,16,9,2017-08-20
Waves platform,0.0012454212454212454,0.72,0.78125,0.18672498285545444,29,18,2017-08-20
Zcash,0.0007326007326007326,0.56,0.6944444444444444,0.1444521736251653,61,14,2017-08-20
Filecoin,0.0,0.04,0.5102040816326531,0.01102352857586823,1,1,2017-08-20
Auroracoin,0.0,1.0,1.0,0.2886751345948129,22,11,2014-05-25
Bitcoin,0.0,1.0,1.0,0.2886751345948129,182,11,2014-05-25
Dogecoin,0.0,1.0,1.0,0.2886751345948129,111,11,2014-05-25
Ethereum,0.0,1.0,1.0,0.2886751345948129,28,11,2014-05-25
Litecoin,0.0,1.0,1.0,0.2886751345948129,122,11,2014-05-25
MazaCoin,0.0,1.0,1.0,0.2886751345948129,23,11,2014-05-25
Namecoin,0.0,1.0,1.0,0.2886751345948129,77,11,2014-05-25
Nxt,0.0,1.0,1.0,0.2886751345948129,11,11,2014-05-25
Peercoin,0.0,1.0,1.0,0.2886751345948129,91,11,2014-05-25
Primecoin,0.0,1.0,1.0,0.2886751345948129,86,11,2014-05-25
Ripple,0.0,1.0,1.0,0.2886751345948129,88,11,2014-05-25
Vertcoin,0.0,1.0,1.0,0.2886751345948129,35,11,2014-05-25
Auroracoin,0.008333333333333331,0.8125,0.8421052631578947,0.26765055512528485,28,13,2015-02-15
Bitcoin,0.028611111111111105,0.875,0.8888888888888888,0.27393072576949024,250,14,2015-02-15
Dash,0.008333333333333331,0.8125,0.8421052631578947,0.26765055512528485,36,13,2015-02-15
Dogecoin,0.1383333333333333,0.875,0.8888888888888888,0.2659786244532947,143,14,2015-02-15
Ethereum,0.01111111111111111,0.8125,0.8421052631578947,0.2661263991003264,39,13,2015-02-15
Litecoin,0.008333333333333331,0.8125,0.8421052631578947,0.26765055512528485,164,13,2015-02-15
MazaCoin,0.01111111111111111,0.8125,0.8421052631578947,0.2661263991003264,37,13,2015-02-15
Namecoin,0.04805555555555556,0.9375,0.9411764705882352,0.2849403823434436,105,15,2015-02-15
Nxt,0.008333333333333331,0.8125,0.8421052631578947,0.26765055512528485,23,13,2015-02-15
Peercoin,0.01333333333333333,0.8125,0.8421052631578947,0.2644452252204953,113,13,2015-02-15
Primecoin,0.02222222222222222,0.875,0.8888888888888888,0.2771360556742798,105,14,2015-02-15
Ripple,0.01333333333333333,0.8125,0.8421052631578947,0.2644452252204953,106,13,2015-02-15
Titcoin,0.0,0.4375,0.6153846153846154,0.1506149556013532,8,7,2015-02-15
Vertcoin,0.02222222222222222,0.875,0.8888888888888888,0.27713605567427985,51,14,2015-02-15
NEM,0.0,0.375,0.5925925925925926,0.1297622900953283,7,6,2015-02-15
Stellar,0.0,0.3125,0.5925925925925926,0.10676163740953452,8,5,2015-02-15
PotCoin,0.0,0.0625,0.4848484848484849,0.02097625072366989,1,1,2015-02-15
Bitcoin,0.0,1.0,1.0,0.4472135954999579,29,4,2013-07-21
Litecoin,0.0,1.0,1.0,0.4472135954999579,14,4,2013-07-21
Namecoin,0.0,1.0,1.0,0.4472135954999579,11,4,2013-07-21
Peercoin,0.0,1.0,1.0,0.4472135954999579,7,4,2013-07-21
Ripple,0.0,1.0,1.0,0.4472135954999579,15,4,2013-07-21
Bitcoin,0.0,1.0,1.0,0.3779644730092272,94,6,2014-01-05
Dogecoin,0.0,1.0,1.0,0.3779644730092272,35,6,2014-01-05
Litecoin,0.0,1.0,1.0,0.3779644730092272,64,6,2014-01-05
Namecoin,0.0,1.0,1.0,0.3779644730092272,49,6,2014-01-05
Peercoin,0.0,1.0,1.0,0.3779644730092272,50,6,2014-01-05
Primecoin,0.0,1.0,1.0,0.3779644730092272,35,6,2014-01-05
Ripple,0.0,1.0,1.0,0.3779644730092272,39,6,2014-01-05
Auroracoin,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,59,17,2016-03-06
Bitcoin,0.02578467284349637,1.0,1.0,0.2456079729810372,350,18,2016-03-06
Dash,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,83,17,2016-03-06
Dogecoin,0.02578467284349637,1.0,1.0,0.2456079729810372,218,18,2016-03-06
Ethereum,0.001436472024707319,0.8888888888888888,0.9,0.23041789875948826,77,16,2016-03-06
Litecoin,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,228,17,2016-03-06
MazaCoin,0.001436472024707319,0.8888888888888888,0.9,0.2304178987594883,55,16,2016-03-06
Monero,0.0,0.7777777777777777,0.8181818181818182,0.2054480221711463,32,14,2016-03-06
NEM,0.02578467284349637,1.0,1.0,0.2456079729810372,33,18,2016-03-06
Namecoin,0.02578467284349637,1.0,1.0,0.2456079729810372,150,18,2016-03-06
Nxt,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,58,17,2016-03-06
Peercoin,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,142,17,2016-03-06
PotCoin,0.001436472024707319,0.8888888888888888,0.9,0.2304178987594883,35,16,2016-03-06
Primecoin,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,145,17,2016-03-06
Ripple,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,140,17,2016-03-06
Stellar,0.0,0.7777777777777777,0.8181818181818182,0.2054480221711463,28,14,2016-03-06
Titcoin,0.002908855850032321,0.9444444444444444,0.9473684210526316,0.2421875850510124,38,17,2016-03-06
Vertcoin,0.0,0.7777777777777777,0.8181818181818182,0.20544802217114627,52,14,2016-03-06
NuBits,0.0,0.2222222222222222,0.5625,0.059702512187785536,7,4,2016-03-06
Bitcoin,0.0,0.8,0.8333333333333334,0.43968307463325934,31,4,2013-08-04
Litecoin,0.4,1.0,1.0,0.4622721805854594,18,5,2013-08-04
Namecoin,0.0,0.8,0.8333333333333334,0.43968307463325934,14,4,2013-08-04
Peercoin,0.0,0.8,0.8333333333333334,0.43968307463325934,7,4,2013-08-04
Ripple,0.0,0.8,0.8333333333333334,0.43968307463325934,17,4,2013-08-04
Primecoin,0.0,0.2,0.5555555555555556,0.11410349066062488,1,1,2013-08-04
Auroracoin,0.00026455026455026457,0.8571428571428571,0.875,0.22254586294583492,66,18,2017-02-19
Bitcoin,0.042743764172335615,1.0,1.0,0.2354909550645459,415,21,2017-02-19
Dash,0.0055555555555555575,0.9047619047619048,0.9130434782608696,0.2283476711556819,104,19,2017-02-19
Dogecoin,0.042743764172335615,1.0,1.0,0.2354909550645459,237,21,2017-02-19
Ethereum,0.03941798941798943,0.9523809523809524,0.9545454545454546,0.22428631159342494,157,20,2017-02-19
Gridcoin,0.005291005291005293,0.8571428571428571,0.875,0.21675360472001468,24,18,2017-02-19
Litecoin,0.006897203325774755,0.9047619047619048,0.9130434782608696,0.22772994537403,241,19,2017-02-19
MazaCoin,0.0055555555555555575,0.9047619047619048,0.9130434782608696,0.2283476711556819,68,19,2017-02-19
Monero,0.006897203325774755,0.9047619047619048,0.9130434782608696,0.22772994537403,66,19,2017-02-19
NEM,0.0055555555555555575,0.9047619047619048,0.9130434782608696,0.2283476711556819,54,19,2017-02-19
Namecoin,0.0055555555555555575,0.9047619047619048,0.9130434782608696,0.2283476711556819,167,19,2017-02-19
Nxt,0.013378684807256236,0.9523809523809524,0.9545454545454546,0.2335317535838769,78,20,2017-02-19
Peercoin,0.006897203325774755,0.9047619047619048,0.9130434782608696,0.22772994537403,149,19,2017-02-19
PotCoin,0.00026455026455026457,0.8571428571428571,0.875,0.22254586294583492,40,18,2017-02-19
Primecoin,0.00026455026455026457,0.8571428571428571,0.875,0.22254586294583492,159,18,2017-02-19
Ripple,0.006897203325774755,0.9047619047619048,0.9130434782608696,0.22772994537403,170,19,2017-02-19
Stellar,0.00026455026455026457,0.8571428571428571,0.875,0.22254586294583492,37,18,2017-02-19
Titcoin,0.00026455026455026457,0.8571428571428571,0.875,0.22254586294583492,53,18,2017-02-19
Vertcoin,0.00026455026455026457,0.8571428571428571,0.875,0.22254586294583492,73,18,2017-02-19
Ethereum Classic,0.0,0.14285714285714285,0.5384615384615384,0.03789980077267812,4,3,2017-02-19
NuBits,0.00026455026455026457,0.42857142857142855,0.6363636363636364,0.11223498930310492,15,9,2017-02-19
Zcash,0.0,0.3809523809523809,0.6176470588235294,0.10028491077359744,21,8,2017-02-19
Auroracoin,0.0007108240517851503,0.6111111111111109,0.72,0.1411127862615421,97,22,2018-03-11
Bitcoin,0.04440385322299507,1.0,1.0,0.2013149286995696,740,36,2018-03-11
Bitcoin Gold,0.01035385899956534,0.8333333333333333,0.8571428571428571,0.1774991208618145,97,30,2018-03-11
Bitconnect,0.00516443418316868,0.6944444444444444,0.7659574468085106,0.15000318838781826,84,25,2018-03-11
Dash,0.006010935483917811,0.8611111111111109,0.8780487804878049,0.18747738046549964,247,31,2018-03-11
Dogecoin,0.012198637803493936,0.9444444444444444,0.9473684210526316,0.1987395570851873,382,34,2018-03-11
Ethereum,0.04440385322299507,1.0,1.0,0.2013149286995696,427,36,2018-03-11
Gridcoin,0.008708979313835444,0.9166666666666666,0.9230769230769232,0.19601660000803187,121,33,2018-03-11
Litecoin,0.010529774876706786,0.9166666666666666,0.9230769230769232,0.19465447445096845,400,33,2018-03-11
MazaCoin,0.004231173414473737,0.75,0.8,0.16424198898943654,92,27,2018-03-11
Monero,0.01741972623886808,0.9722222222222222,0.972972972972973,0.2008286737842291,267,35,2018-03-11
NEM,0.008708979313835444,0.9166666666666666,0.9230769230769232,0.19601660000803184,181,33,2018-03-11
Namecoin,0.007918386521338916,0.8888888888888888,0.9,0.1908935396002531,239,32,2018-03-11
Nxt,0.006512966780767036,0.8611111111111109,0.8780487804878049,0.18673781907272965,152,31,2018-03-11
Peercoin,0.003019413211817175,0.75,0.8,0.167740630843658,209,27,2018-03-11
PotCoin,0.002771018284469432,0.75,0.8,0.1679189550544078,88,27,2018-03-11
Primecoin,0.002384794467033312,0.7222222222222222,0.7826086956521741,0.16159687627441818,193,26,2018-03-11
Ripple,0.015751215529741125,0.9444444444444444,0.9473684210526316,0.19637453687591575,307,34,2018-03-11
Stellar,0.007918386521338916,0.8888888888888888,0.9,0.1908935396002531,120,32,2018-03-11
Tether,0.004947676088198429,0.8055555555555555,0.8372093023255814,0.17677556301144404,88,29,2018-03-11
Titcoin,0.0014776860300708286,0.6666666666666666,0.75,0.15197112607178118,88,24,2018-03-11
Vertcoin,0.0017776866199264907,0.6666666666666666,0.75,0.15050669837383995,104,24,2018-03-11
Zcash,0.011988670295723092,0.8611111111111109,0.8780487804878049,0.18116113923293056,162,31,2018-03-11
Bitcoin Cash,0.0119999700077452,0.8611111111111109,0.8780487804878049,0.18163298115543566,152,31,2018-03-11
Bitcoin Private,0.0005871978420998028,0.3611111111111111,0.6101694915254238,0.07972661522168152,16,13,2018-03-11
Cardano,0.008516223673810736,0.75,0.8,0.1590707402878136,87,27,2018-03-11
Decred,0.0009956575222681667,0.5555555555555556,0.6923076923076923,0.12627869467739347,33,20,2018-03-11
EOS,0.0009545239148290896,0.5277777777777778,0.6792452830188679,0.1196105677160446,22,19,2018-03-11
Ethereum Classic,0.005187521943417438,0.8333333333333333,0.8571428571428571,0.18265796401427892,165,30,2018-03-11
Filecoin,0.006154393779485923,0.6944444444444444,0.7659574468085106,0.15090262588205158,38,25,2018-03-11
NEO,0.0012624439261123682,0.5833333333333333,0.7058823529411765,0.13221093218575947,32,21,2018-03-11
NuBits,0.00212733086936979,0.6666666666666666,0.75,0.15070550620082787,53,24,2018-03-11
OmiseGO,0.0012004684236606757,0.6111111111111109,0.72,0.1394700946907317,39,22,2018-03-11
Petro,0.0016177974502574366,0.5833333333333333,0.7058823529411765,0.13041748577672882,31,21,2018-03-11
VeChain,0.0,0.2777777777777778,0.5806451612903226,0.06116799599454537,10,10,2018-03-11
Verge,0.0,0.05555555555555555,0.5142857142857142,0.014237255521548043,2,2,2018-03-11
Waves platform,0.0010359211232590334,0.5833333333333333,0.7058823529411765,0.13462077413489876,41,21,2018-03-11
Bitcoin,0.13333333333333333,1.0,1.0,0.42033159195861297,56,6,2013-12-15
Dogecoin,0.0,0.3333333333333333,0.6,0.16369511341180396,2,2,2013-12-15
Litecoin,0.13333333333333333,1.0,1.0,0.42033159195861297,43,6,2013-12-15
Namecoin,0.0,0.8333333333333333,0.8571428571428571,0.3936516910443078,34,5,2013-12-15
Peercoin,0.0,0.8333333333333333,0.8571428571428571,0.3936516910443078,32,5,2013-12-15
Primecoin,0.0,0.8333333333333333,0.8571428571428571,0.3936516910443078,22,5,2013-12-15
Ripple,0.0,0.8333333333333333,0.8571428571428571,0.3936516910443078,29,5,2013-12-15
Auroracoin,0.0073158051099227565,0.8823529411764706,0.8947368421052632,0.252844382354684,42,15,2015-03-29
Bitcoin,0.032038610898905015,1.0,1.0,0.2697735806643932,277,17,2015-03-29
Dash,0.012308218742042272,0.9411764705882352,0.9444444444444444,0.2640096034801221,59,16,2015-03-29
Dogecoin,0.024595216874628643,0.9411764705882352,0.9444444444444444,0.2586083595389549,164,16,2015-03-29
Ethereum,0.012308218742042272,0.9411764705882352,0.9444444444444444,0.2640096034801221,57,16,2015-03-29
Litecoin,0.012308218742042272,0.9411764705882352,0.9444444444444444,0.2640096034801221,193,16,2015-03-29
MazaCoin,0.003022875816993464,0.7647058823529411,0.8095238095238095,0.2237815315726588,37,13,2015-03-29
Monero,0.004175420168067228,0.7058823529411764,0.7727272727272727,0.2045380884483966,18,12,2015-03-29
Namecoin,0.032038610898905015,1.0,1.0,0.2697735806643931,116,17,2015-03-29
Nxt,0.001336898395721925,0.7647058823529411,0.8095238095238095,0.22708483462541035,23,13,2015-03-29
Peercoin,0.024595216874628643,0.9411764705882352,0.9444444444444444,0.2586083595389549,125,16,2015-03-29
